rain,radarX,radarY,date,latitude,longitude,labels,tiffile
58.0,345.0,396.0,2016-03-05,52.3873735,4.8823208,1,ahn2_5_25ez1.tif
288.0,308.0,437.0,2016-03-06,52.0585712,4.3160246,1,ahn2_5_30gz1.tif
45.0,328.0,346.0,2016-03-06,52.8358309,4.6934839,1,ahn2_5_14az2.tif
202.0,346.0,400.0,2016-03-06,52.3493322,4.8916944,1,ahn2_5_25gn1.tif
208.0,363.0,432.0,2016-03-06,52.0664279,5.093635,1,ahn2_5_31hz1.tif
39.0,449.0,504.0,2016-03-06,51.3734168,6.1704541,1,ahn2_5_52gz2.tif
773.0,306.0,437.0,2016-03-07,52.0640911,4.2868558,1,ahn2_5_30dz2.tif
754.0,309.0,438.0,2016-03-07,52.0568034,4.3259832,1,ahn2_5_30gz1.tif
650.0,321.0,458.0,2016-03-07,51.874755,4.4701799,1,ahn2_5_37hn1.tif
645.0,322.0,455.0,2016-03-07,51.8936407,4.4909421,1,ahn2_5_37hn1.tif
191.0,328.0,386.0,2016-03-07,52.4879103,4.6595378,1,ahn2_5_19cz2.tif
228.0,344.0,398.0,2016-03-07,52.3760429,4.8583534,1,ahn2_5_25bz2.tif
216.0,349.0,395.0,2016-03-07,52.3968926,4.9385165,1,ahn2_5_25ez1.tif
65.0,305.0,435.0,2016-03-08,52.0807608,4.2786987,1,ahn2_5_30dz2.tif
92.0,307.0,438.0,2016-03-08,52.0551651,4.3052724,1,ahn2_5_30gz1.tif
43.0,311.0,505.0,2016-03-08,51.4806178,4.2859743,1,ahn2_5_49bz2.tif
181.0,355.0,364.0,2016-03-08,52.6535458,5.0631549,1,ahn2_5_19fz1.tif
134.0,424.0,409.0,2016-03-08,52.2097713,5.9667056,1,ahn2_5_33bn1.tif
15.0,309.0,436.0,2016-03-12,52.0669171,4.3281705,1,ahn2_5_30gz1.tif
20.0,310.0,435.0,2016-03-12,52.0766482,4.3431339,1,ahn2_5_30gz1.tif
81.0,309.0,435.0,2016-03-15,52.0780537,4.3313866,1,ahn2_5_30gz1.tif
17.0,346.0,393.0,2016-03-16,52.4135058,4.8986491,1,ahn2_5_25ez1.tif
36.0,326.0,389.0,2016-03-17,52.4623689,4.6212735,1,ahn2_5_25an1.tif
71.0,309.0,436.0,2016-03-20,52.0688997,4.3260018,1,ahn2_5_30gz1.tif
97.0,320.0,451.0,2016-03-20,51.9340163,4.4694281,1,ahn2_5_37fz1.tif
114.0,321.0,452.0,2016-03-20,51.9252819,4.4762176,1,ahn2_5_37fz1.tif
104.0,322.0,451.0,2016-03-20,51.9359436,4.4920597,1,ahn2_5_37fz1.tif
66.0,326.0,460.0,2016-03-20,51.853181,4.5426071,1,ahn2_5_37hz2.tif
54.0,305.0,435.0,2016-03-21,52.076912,4.2752221,1,ahn2_5_30dz2.tif
41.0,305.0,437.0,2016-03-21,52.0667542,4.2802977,1,ahn2_5_30dz2.tif
39.0,313.0,433.0,2016-03-21,52.0904667,4.3955045,1,ahn2_5_30gn2.tif
105.0,314.0,420.0,2016-03-21,52.2068273,4.4220307,1,ahn2_5_30en2.tif
39.0,329.0,387.0,2016-03-21,52.4764215,4.6598885,1,ahn2_5_25an2.tif
63.0,329.0,384.0,2016-03-22,52.5021917,4.6639565,1,ahn2_5_19cz2.tif
52.0,349.0,395.0,2016-03-22,52.3962067,4.9377742,1,ahn2_5_25ez1.tif
13.0,310.0,503.0,2016-03-23,51.4941484,4.2745223,1,ahn2_5_49bz2.tif
49.0,345.0,401.0,2016-03-23,52.3481404,4.8695317,1,ahn2_5_25dn2.tif
21.0,320.0,424.0,2016-03-24,52.1683238,4.4937201,1,ahn2_5_30fz1.tif
79.0,382.0,417.0,2016-03-24,52.1802208,5.3739572,1,ahn2_5_32bz1.tif
726.0,304.0,433.0,2016-03-25,52.0946473,4.2654483,1,ahn2_5_30dn2.tif
701.0,317.0,425.0,2016-03-25,52.1572976,4.4585706,1,ahn2_5_30fz1.tif
761.0,322.0,451.0,2016-03-25,51.9304385,4.4925752,1,ahn2_5_37fz1.tif
657.0,337.0,439.0,2016-03-25,52.0253963,4.7223716,1,ahn2_5_38an2.tif
176.0,306.0,437.0,2016-03-26,52.0619241,4.2896653,1,ahn2_5_30dz2.tif
119.0,309.0,437.0,2016-03-26,52.0612205,4.33069,1,ahn2_5_30gz1.tif
91.0,311.0,454.0,2016-03-26,51.9100069,4.3413384,1,ahn2_5_37gn1.tif
152.0,319.0,454.0,2016-03-26,51.9054055,4.4535037,1,ahn2_5_37hn1.tif
122.0,320.0,451.0,2016-03-26,51.9342969,4.4701542,1,ahn2_5_37fz1.tif
16.0,338.0,440.0,2016-03-26,52.0167906,4.7264909,1,ahn2_5_38an2.tif
47.0,345.0,408.0,2016-03-26,52.2855009,4.8667144,1,ahn2_5_25dz2.tif
16.0,364.0,426.0,2016-03-26,52.1187992,5.1075415,1,ahn2_5_31hn2.tif
15.0,368.0,414.0,2016-03-26,52.2185706,5.184985,1,ahn2_5_32an1.tif
1194.0,307.0,438.0,2016-03-27,52.0531648,4.3018215,1,ahn2_5_30gz1.tif
1330.0,322.0,425.0,2016-03-27,52.1534842,4.5172181,1,ahn2_5_30fz2.tif
857.0,343.0,494.0,2016-03-27,51.5522048,4.731514,1,ahn2_5_50an2.tif
383.0,423.0,502.0,2016-03-27,51.4141759,5.821055,1,ahn2_5_52cz2.tif
512.0,305.0,438.0,2016-03-28,52.0578766,4.2740744,1,ahn2_5_30dz2.tif
445.0,320.0,452.0,2016-03-28,51.9225697,4.4629692,1,ahn2_5_37fz1.tif
357.0,322.0,453.0,2016-03-28,51.9170362,4.4879883,1,ahn2_5_37hn1.tif
999.0,310.0,434.0,2016-03-29,52.0870701,4.3428145,1,ahn2_5_30gz1.tif
1133.0,347.0,396.0,2016-03-29,52.3899629,4.9113095,1,ahn2_5_25ez1.tif
406.0,354.0,365.0,2016-03-29,52.6473479,5.0513354,1,ahn2_5_19fz1.tif
623.0,424.0,409.0,2016-03-29,52.2097713,5.9667056,1,ahn2_5_33bn1.tif
289.0,432.0,405.0,2016-03-30,52.2361966,6.0829962,1,ahn2_5_33en1.tif
38.0,310.0,436.0,2016-04-01,52.0718423,4.3505976,1,ahn2_5_30gz1.tif
42.0,321.0,423.0,2016-04-02,52.1722818,4.5093262,1,ahn2_5_30fz1.tif
420.0,304.0,437.0,2016-04-03,52.0655224,4.2672986,1,ahn2_5_30dz2.tif
274.0,322.0,456.0,2016-04-03,51.8897751,4.486589,1,ahn2_5_37hn1.tif
263.0,323.0,454.0,2016-04-03,51.908324,4.503117,1,ahn2_5_37hn1.tif
378.0,333.0,464.0,2016-04-03,51.8099003,4.6351231,1,ahn2_5_44an1.tif
459.0,340.0,399.0,2016-04-03,52.3635577,4.8081448,1,ahn2_5_25dn2.tif
397.0,353.0,404.0,2016-04-03,52.3176722,4.9773902,1,ahn2_5_25gz2.tif
397.0,353.0,404.0,2016-04-03,52.3175826,4.977479,1,ahn2_5_25gz2.tif
815.0,300.0,446.0,2016-04-04,51.9933125,4.1945431,1,ahn2_5_37bn1.tif
140.0,312.0,451.0,2016-04-04,51.9374197,4.3562318,1,ahn2_5_37ez1.tif
599.0,317.0,426.0,2016-04-04,52.1481439,4.4535741,1,ahn2_5_30fz1.tif
188.0,319.0,454.0,2016-04-04,51.9093949,4.4555718,1,ahn2_5_37hn1.tif
1068.0,328.0,398.0,2016-04-04,52.3797416,4.6376413,1,ahn2_5_25az1.tif
842.0,369.0,413.0,2016-04-04,52.2272483,5.1985134,1,ahn2_5_32an1.tif
37.0,324.0,449.0,2016-04-05,51.9522665,4.5207996,1,ahn2_5_37fz2.tif
181.0,348.0,492.0,2016-04-05,51.5650385,4.809456,1,ahn2_5_50bn1.tif
94.0,349.0,402.0,2016-04-05,52.3308503,4.9336237,1,ahn2_5_25gn1.tif
788.0,395.0,505.0,2016-04-05,51.4163075,5.4394259,1,ahn2_5_51dz2.tif
409.0,396.0,501.0,2016-04-05,51.4475292,5.4551396,1,ahn2_5_51dn2.tif
396.0,454.0,291.0,2016-04-05,53.1960215,6.5748007,1,ahn2_5_07dz1.tif
338.0,472.0,384.0,2016-04-05,52.3804626,6.6750476,1,ahn2_5_28ez1.tif
642.0,302.0,438.0,2016-04-06,52.0596303,4.2312308,1,ahn2_5_30dz2.tif
687.0,308.0,437.0,2016-04-06,52.0576241,4.3186283,1,ahn2_5_30gz1.tif
535.0,319.0,451.0,2016-04-06,51.9299641,4.4578609,1,ahn2_5_37fz1.tif
540.0,320.0,436.0,2016-04-06,52.0616625,4.4843402,1,ahn2_5_30hz1.tif
476.0,341.0,489.0,2016-04-06,51.5948703,4.7211703,1,ahn2_5_44cz2.tif
709.0,346.0,397.0,2016-04-06,52.3760905,4.8922425,1,ahn2_5_25ez1.tif
345.0,373.0,429.0,2016-04-06,52.0873154,5.2362217,1,ahn2_5_32cz1.tif
38.0,307.0,436.0,2016-04-07,52.0694913,4.3001856,1,ahn2_5_30gz1.tif
345.0,314.0,453.0,2016-04-07,51.9207343,4.3893234,1,ahn2_5_37gn2.tif
68.0,329.0,399.0,2016-04-07,52.3710473,4.6469049,1,ahn2_5_25cn1.tif
153.0,369.0,400.0,2016-04-07,52.3392583,5.2073847,1,ahn2_5_26cn1.tif
114.0,388.0,452.0,2016-04-07,51.8734464,5.4088097,1,ahn2_5_39dn2.tif
256.0,398.0,406.0,2016-04-07,52.264327,5.6094647,1,ahn2_5_26hz1.tif
444.0,426.0,342.0,2016-04-07,52.7827667,6.091813,1,ahn2_5_16gn1.tif
80.0,333.0,463.0,2016-04-08,51.825255749793,4.6385919592558,1,ahn2_5_38cz1.tif
42.0,418.0,436.0,2016-04-08,51.9874456,5.8409365,1,ahn2_5_40an2.tif
121.0,309.0,437.0,2016-04-09,52.0572317,4.3249369,1,ahn2_5_30gz1.tif
159.0,314.0,453.0,2016-04-09,51.9207343,4.3893234,1,ahn2_5_37gn2.tif
122.0,322.0,456.0,2016-04-09,51.8910328,4.4887154,1,ahn2_5_37hn1.tif
160.0,305.0,436.0,2016-04-10,52.068457,4.2803684,1,ahn2_5_30dz2.tif
162.0,306.0,436.0,2016-04-10,52.0685106,4.2920923,1,ahn2_5_30dz2.tif
162.0,306.0,436.0,2016-04-10,52.0721719,4.2936003,1,ahn2_5_30gz1.tif
260.0,328.0,412.0,2016-04-10,52.2616587,4.6197651,1,ahn2_5_25cz1.tif
292.0,344.0,400.0,2016-04-10,52.3559223,4.8548849,1,ahn2_5_25dn2.tif
116.0,344.0,490.0,2016-04-10,51.5790433,4.7523054,1,ahn2_5_50bn1.tif
272.0,349.0,399.0,2016-04-10,52.3603309,4.9367959,1,ahn2_5_25gn1.tif
67.0,418.0,443.0,2016-04-10,51.9231643,5.8416334,1,ahn2_5_40cn2.tif
79.0,296.0,464.0,2016-04-11,51.8346358,4.1212459,1,ahn2_5_37cz2.tif
113.0,304.0,436.0,2016-04-11,52.0762887,4.2635825,1,ahn2_5_30dz2.tif
320.0,387.0,512.0,2016-04-11,51.3588249,5.3176836,1,ahn2_5_57bn1.tif
22.0,305.0,456.0,2016-04-12,51.9027955,4.2613353,1,ahn2_5_37dn2.tif
24.0,313.0,451.0,2016-04-12,51.9365305,4.3707655,1,ahn2_5_37ez2.tif
234.0,321.0,453.0,2016-04-12,51.9162207,4.4812892,1,ahn2_5_37hn1.tif
875.0,344.0,400.0,2016-04-12,52.3587801,4.8629778,1,ahn2_5_25dn2.tif
1060.0,345.0,396.0,2016-04-12,52.3874179,4.8822699,1,ahn2_5_25ez1.tif
608.0,350.0,395.0,2016-04-12,52.39672,4.952476,1,ahn2_5_25ez2.tif
516.0,414.0,496.0,2016-04-12,51.4765431,5.7077896,1,ahn2_5_51fz2.tif
202.0,318.0,453.0,2016-04-13,51.9150484,4.4394094,1,ahn2_5_37gn2.tif
57.0,366.0,407.0,2016-04-13,52.2813951,5.1554646,1,ahn2_5_25hz2.tif
57.0,366.0,407.0,2016-04-13,52.2813951,5.1554646,1,ahn2_5_25hz2.tif
4504.0,388.0,417.0,2016-04-13,52.1761107,5.4580787,1,ahn2_5_32bz2.tif
442.0,463.0,376.0,2016-04-13,52.4552925,6.5616252,1,ahn2_5_28bn1.tif
27.0,305.0,440.0,2016-04-14,52.0358008,4.2665632,1,ahn2_5_30dz2.tif
37.0,442.0,424.0,2016-04-14,52.071052876721,6.1976143584804,1,ahn2_5_33hz1.tif
1640.0,320.0,451.0,2016-04-15,51.9377564,4.4679122,1,ahn2_5_37fz1.tif
1776.0,322.0,452.0,2016-04-15,51.922645,4.4958446,1,ahn2_5_37fz1.tif
1922.0,322.0,456.0,2016-04-15,51.8910403,4.4941002,1,ahn2_5_37hn1.tif
667.0,324.0,435.0,2016-04-15,52.0688504,4.535818,1,ahn2_5_30hz2.tif
1266.0,336.0,438.0,2016-04-15,52.037103,4.7057578,1,ahn2_5_31cz2.tif
1348.0,363.0,436.0,2016-04-15,52.0274428,5.0816362,1,ahn2_5_38fn1.tif
191.0,336.0,465.0,2016-04-16,51.8035479,4.6805045,1,ahn2_5_44an2.tif
159.0,337.0,464.0,2016-04-16,51.8132979,4.6900929,1,ahn2_5_38cz2.tif
15.0,365.0,440.0,2016-04-16,51.9940544,5.1043154,1,ahn2_5_38fn2.tif
33.0,423.0,409.0,2016-04-16,52.2117759,5.9516918,1,ahn2_5_33bn1.tif
424.0,445.0,576.0,2016-04-16,50.7708649,6.0213641,1,ahn2_5_69gn2.tif
61.0,305.0,437.0,2016-04-17,52.0675797,4.2754665,1,ahn2_5_30dz2.tif
61.0,305.0,437.0,2016-04-17,52.0675615,4.2754378,1,ahn2_5_30dz2.tif
44.0,307.0,437.0,2016-04-17,52.0611291,4.2960139,1,ahn2_5_30gz1.tif
51.0,313.0,459.0,2016-04-17,51.8703954,4.3615748,1,ahn2_5_37gn1.tif
174.0,320.0,424.0,2016-04-17,52.1616737,4.5028668,1,ahn2_5_30fz1.tif
12.0,322.0,458.0,2016-04-17,51.8740789,4.4921218,1,ahn2_5_37hn1.tif
98.0,327.0,447.0,2016-04-17,51.9595569,4.5711458,1,ahn2_5_37fz2.tif
27.0,328.0,396.0,2016-04-17,52.4005685,4.6370936,1,ahn2_5_25az1.tif
50.0,328.0,397.0,2016-04-17,52.3935845,4.6437213,1,ahn2_5_25az1.tif
56.0,339.0,440.0,2016-04-17,52.0119305,4.7497811,1,ahn2_5_38bn1.tif
27.0,346.0,400.0,2016-04-17,52.3522811,4.8878406,1,ahn2_5_25gn1.tif
171.0,306.0,435.0,2016-04-23,52.0767957,4.2833777,1,ahn2_5_30dz2.tif
105.0,311.0,445.0,2016-04-23,51.9944588,4.3455723,1,ahn2_5_37en1.tif
99.0,312.0,434.0,2016-04-23,52.0862782,4.3722955,1,ahn2_5_30gz2.tif
112.0,320.0,444.0,2016-04-23,51.9906846,4.4777132,1,ahn2_5_37fn1.tif
80.0,342.0,400.0,2016-04-23,52.3595654,4.8313815,1,ahn2_5_25dn2.tif
198.0,363.0,431.0,2016-04-23,52.0713614,5.0901666,1,ahn2_5_31hz1.tif
283.0,306.0,439.0,2016-04-24,52.0422918,4.280934,1,ahn2_5_30dz2.tif
270.0,307.0,436.0,2016-04-24,52.0704978,4.3006999,1,ahn2_5_30gz1.tif
267.0,309.0,437.0,2016-04-24,52.0598265,4.32473,1,ahn2_5_30gz1.tif
307.0,315.0,441.0,2016-04-24,52.0229563,4.4142213,1,ahn2_5_37en2.tif
369.0,327.0,457.0,2016-04-24,51.8789591,4.5575181,1,ahn2_5_37hn2.tif
169.0,398.0,493.0,2016-04-24,51.5115285,5.4979058,1,ahn2_5_51ez1.tif
417.0,419.0,440.0,2016-04-24,51.9472736,5.8592298,1,ahn2_5_40az2.tif
591.0,309.0,437.0,2016-04-25,52.0610301,4.3275008,1,ahn2_5_30gz1.tif
525.0,320.0,437.0,2016-04-25,52.0567937,4.4870922,1,ahn2_5_30hz1.tif
535.0,302.0,437.0,2016-04-26,52.0650101,4.2280291,1,ahn2_5_30dz2.tif
598.0,315.0,454.0,2016-04-26,51.9125164,4.3954505,1,ahn2_5_37gn2.tif
801.0,399.0,451.0,2016-04-26,51.8758367,5.5607378,1,ahn2_5_39gn2.tif
524.0,400.0,298.0,2016-04-26,53.1854205,5.789416,1,ahn2_5_06cz1.tif
665.0,314.0,453.0,2016-04-27,51.9207343,4.3893234,1,ahn2_5_37gn2.tif
678.0,321.0,451.0,2016-04-27,51.9345132,4.4883801,1,ahn2_5_37fz1.tif
363.0,330.0,392.0,2016-04-27,52.4356644,4.677264,1,ahn2_5_25an2.tif
602.0,364.0,438.0,2016-04-27,52.0175726,5.0917407,1,ahn2_5_38fn1.tif
666.0,405.0,431.0,2016-04-27,52.0444219,5.6716518,1,ahn2_5_32hz1.tif
296.0,302.0,439.0,2016-04-28,52.0479827,4.2360218,1,ahn2_5_30dz2.tif
104.0,314.0,453.0,2016-04-28,51.9207343,4.3893234,1,ahn2_5_37gn2.tif
150.0,319.0,424.0,2016-04-28,52.1626269,4.4823236,1,ahn2_5_30fz1.tif
157.0,321.0,436.0,2016-04-28,52.0603705,4.4940928,1,ahn2_5_30hz1.tif
572.0,308.0,437.0,2016-04-29,52.0605423,4.322248,1,ahn2_5_30gz1.tif
346.0,323.0,456.0,2016-04-29,51.8909017,4.4983546,1,ahn2_5_37hn1.tif
914.0,329.0,401.0,2016-04-29,52.3587007,4.6434398,1,ahn2_5_25cn1.tif
40.0,306.0,439.0,2016-04-30,52.0469076,4.283342,1,ahn2_5_30dz2.tif
19.0,312.0,434.0,2016-04-30,52.0852121,4.3727137,1,ahn2_5_30gz2.tif
25.0,313.0,437.0,2016-04-30,52.0542076,4.3908751,1,ahn2_5_30gz2.tif
333.0,320.0,458.0,2016-05-02,51.8706493,4.4664805,1,ahn2_5_37hn1.tif
292.0,328.0,451.0,2016-05-02,51.9269445,4.5813193,1,ahn2_5_37fz2.tif
365.0,348.0,398.0,2016-05-02,52.3706892,4.9132828,1,ahn2_5_25gn1.tif
182.0,354.0,399.0,2016-05-02,52.3552684,4.9988995,1,ahn2_5_25gn2.tif
52.0,319.0,453.0,2016-05-03,51.9165414,4.4494941,1,ahn2_5_37hn1.tif
255.0,342.0,461.0,2016-05-03,51.828799,4.7581033,1,ahn2_5_38dz1.tif
274.0,385.0,418.0,2016-05-03,52.1645175,5.4095363,1,ahn2_5_32bz2.tif
20.0,305.0,439.0,2016-05-10,52.0479093,4.2675722,1,ahn2_5_30dz2.tif
24.0,324.0,441.0,2016-05-10,52.0132053,4.5400011,1,ahn2_5_37fn2.tif
14.0,327.0,451.0,2016-05-10,51.9262047,4.5627812,1,ahn2_5_37fz2.tif
64.0,332.0,468.0,2016-05-10,51.7766579,4.6175345,1,ahn2_5_44an1.tif
117.0,304.0,453.0,2016-05-14,51.92599,4.2411698,1,ahn2_5_37bz2.tif
125.0,305.0,437.0,2016-05-14,52.0595059,4.2733631,1,ahn2_5_30dz2.tif
90.0,316.0,452.0,2016-05-14,51.9303459,4.4110367,1,ahn2_5_37ez2.tif
118.0,321.0,436.0,2016-05-14,52.0587905,4.5014881,1,ahn2_5_30hz1.tif
121.0,323.0,435.0,2016-05-14,52.0659653,4.5223182,1,ahn2_5_30hz2.tif
190.0,329.0,451.0,2016-05-14,51.9313044,4.5881454,1,ahn2_5_38az1.tif
246.0,342.0,365.0,2016-05-14,52.6581274,4.8811801,1,ahn2_5_19en1.tif
178.0,347.0,488.0,2016-05-14,51.5938089,4.7962062,1,ahn2_5_44dz1.tif
232.0,384.0,380.0,2016-05-14,52.4990568,5.4474873,1,ahn2_5_20dz2.tif
147.0,309.0,437.0,2016-05-15,52.0586195,4.3273246,1,ahn2_5_30gz1.tif
121.0,311.0,454.0,2016-05-15,51.9145194,4.3413497,1,ahn2_5_37gn1.tif
121.0,317.0,450.0,2016-05-15,51.9396413,4.4330569,1,ahn2_5_37ez2.tif
130.0,362.0,427.0,2016-05-15,52.1112129,5.0855017,1,ahn2_5_31hn1.tif
257.0,306.0,436.0,2016-05-16,52.0735274,4.2897214,1,ahn2_5_30dz2.tif
184.0,322.0,452.0,2016-05-16,51.920981,4.4960938,1,ahn2_5_37hn1.tif
129.0,322.0,455.0,2016-05-16,51.8943551,4.4937383,1,ahn2_5_37hn1.tif
162.0,324.0,455.0,2016-05-16,51.8942713,4.5141294,1,ahn2_5_37hn1.tif
193.0,368.0,413.0,2016-05-16,52.2254692,5.1878662,1,ahn2_5_32an1.tif
91.0,308.0,438.0,2016-05-18,52.0540358,4.3095573,1,ahn2_5_30gz1.tif
169.0,309.0,435.0,2016-05-18,52.0794791,4.3369988,1,ahn2_5_30gz1.tif
810.0,316.0,416.0,2016-05-18,52.2347781,4.4498915,1,ahn2_5_30fn1.tif
201.0,321.0,451.0,2016-05-18,51.9368583,4.4777183,1,ahn2_5_37fz1.tif
200.0,321.0,453.0,2016-05-18,51.9114552,4.4800752,1,ahn2_5_37hn1.tif
465.0,325.0,449.0,2016-05-18,51.9445694,4.5426488,1,ahn2_5_37fz2.tif
1269.0,343.0,398.0,2016-05-18,52.3714907,4.850625,1,ahn2_5_25dn2.tif
121.0,350.0,403.0,2016-05-18,52.3277589,4.9360758,1,ahn2_5_25gn1.tif
156.0,352.0,403.0,2016-05-18,52.3245768,4.9702416,1,ahn2_5_25gn2.tif
165.0,386.0,379.0,2016-05-18,52.5060439,5.4748248,1,ahn2_5_20gz1.tif
114.0,314.0,453.0,2016-05-19,51.9180625,4.3785386,1,ahn2_5_37gn2.tif
193.0,325.0,457.0,2016-05-19,51.8787141,4.5308867,1,ahn2_5_37hn2.tif
361.0,305.0,434.0,2016-05-20,52.0912023,4.2707203,1,ahn2_5_30dn2.tif
326.0,305.0,437.0,2016-05-20,52.0636573,4.2771042,1,ahn2_5_30dz2.tif
186.0,329.0,407.0,2016-05-20,52.3065064,4.6361316,1,ahn2_5_25cz1.tif
108.0,351.0,403.0,2016-05-20,52.3203926,4.9514484,1,ahn2_5_25gn2.tif
12.0,309.0,437.0,2016-05-21,52.0584858,4.3274444,1,ahn2_5_30gz1.tif
20.0,321.0,436.0,2016-05-21,52.0584416,4.5041052,1,ahn2_5_30hz1.tif
91.0,330.0,385.0,2016-05-21,52.4956234,4.6851805,1,ahn2_5_19cz2.tif
1011.0,304.0,435.0,2016-05-22,52.0780702,4.2688744,1,ahn2_5_30dz2.tif
1090.0,307.0,436.0,2016-05-22,52.0727787,4.2999161,1,ahn2_5_30gz1.tif
1023.0,312.0,445.0,2016-05-22,51.9906548,4.3596965,1,ahn2_5_37en1.tif
1187.0,321.0,454.0,2016-05-22,51.9100998,4.4801772,1,ahn2_5_37hn1.tif
1192.0,321.0,456.0,2016-05-22,51.8926272,4.4784648,1,ahn2_5_37hn1.tif
1234.0,322.0,455.0,2016-05-22,51.8936407,4.4909421,1,ahn2_5_37hn1.tif
2867.0,366.0,491.0,2016-05-22,51.5569943,5.0574508,1,ahn2_5_50fn1.tif
2548.0,367.0,491.0,2016-05-22,51.5606525,5.0671152,1,ahn2_5_50fn1.tif
993.0,436.0,529.0,2016-05-22,51.1785544,5.9695137,1,ahn2_5_58dz2.tif
1682.0,468.0,381.0,2016-05-22,52.4144678,6.6277336,1,ahn2_5_28bz2.tif
1779.0,298.0,465.0,2016-05-23,51.8241107,4.1519648,1,ahn2_5_37cz2.tif
2312.0,307.0,435.0,2016-05-23,52.075698,4.3073477,1,ahn2_5_30gz1.tif
1331.0,310.0,455.0,2016-05-23,51.9076658,4.3218894,1,ahn2_5_37gn1.tif
1346.0,320.0,454.0,2016-05-23,51.9063733,4.4622176,1,ahn2_5_37hn1.tif
2006.0,348.0,394.0,2016-05-23,52.4022529,4.9304165,1,ahn2_5_25ez1.tif
1706.0,365.0,415.0,2016-05-23,52.2077429,5.1391987,1,ahn2_5_31fn2.tif
1451.0,418.0,436.0,2016-05-23,51.9874622,5.840509,1,ahn2_5_40an2.tif
1189.0,451.0,418.0,2016-05-23,52.1093727,6.3389714,1,ahn2_5_34cn1.tif
2085.0,421.0,568.0,2016-05-27,50.8560254,5.711622,1,ahn2_5_69az2.tif
3054.0,428.0,553.0,2016-05-27,50.9786305,5.8197305,1,ahn2_5_68dn2.tif
283.0,322.0,460.0,2016-05-28,51.8526026,4.4912493,1,ahn2_5_37hz1.tif
153.0,420.0,453.0,2016-05-28,51.8398617,5.8525893,1,ahn2_5_40cz2.tif
130.0,306.0,437.0,2016-05-29,52.0643629,4.288045,1,ahn2_5_30dz2.tif
211.0,321.0,452.0,2016-05-29,51.9203654,4.4787542,1,ahn2_5_37hn1.tif
179.0,325.0,457.0,2016-05-29,51.8812278,4.5243175,1,ahn2_5_37hn2.tif
20.0,347.0,399.0,2016-05-29,52.3576814,4.898941,1,ahn2_5_25gn1.tif
152.0,367.0,408.0,2016-05-29,52.2653692,5.1692447,1,ahn2_5_26cz1.tif
1271.0,307.0,435.0,2016-05-30,52.0802382,4.307613,1,ahn2_5_30gz1.tif
1201.0,308.0,436.0,2016-05-30,52.0698854,4.3196919,1,ahn2_5_30gz1.tif
1555.0,311.0,444.0,2016-05-30,52.0003558,4.3517266,1,ahn2_5_37en1.tif
1581.0,312.0,442.0,2016-05-30,52.0123848,4.3642968,1,ahn2_5_37en1.tif
2179.0,320.0,429.0,2016-05-30,52.122296,4.4969584,1,ahn2_5_30hn1.tif
2217.0,323.0,435.0,2016-05-30,52.0721718,4.5338307,1,ahn2_5_30hz2.tif
1789.0,323.0,456.0,2016-05-30,51.8886775,4.5022975,1,ahn2_5_37hn1.tif
952.0,326.0,398.0,2016-05-30,52.3864009,4.6166518,1,ahn2_5_25az1.tif
2088.0,327.0,437.0,2016-05-30,52.0467793,4.578624,1,ahn2_5_30hz2.tif
1912.0,327.0,441.0,2016-05-30,52.0118632,4.5818614,1,ahn2_5_37fn2.tif
1762.0,328.0,420.0,2016-05-30,52.1956484,4.612412,1,ahn2_5_31az1.tif
587.0,329.0,383.0,2016-05-30,52.5147544,4.6665793,1,ahn2_5_19cz2.tif
2184.0,330.0,458.0,2016-05-30,51.8632195,4.5952219,1,ahn2_5_38cz1.tif
3053.0,332.0,427.0,2016-05-30,52.1315599,4.6662412,1,ahn2_5_31cn2.tif
3093.0,332.0,428.0,2016-05-30,52.1225376,4.6621521,1,ahn2_5_31cn2.tif
2660.0,332.0,432.0,2016-05-30,52.0852199,4.6624507,1,ahn2_5_31cz2.tif
2387.0,332.0,436.0,2016-05-30,52.0506003,4.6471201,1,ahn2_5_31cz1.tif
2313.0,332.0,454.0,2016-05-30,51.8957163,4.6353158,1,ahn2_5_38cn1.tif
2112.0,332.0,456.0,2016-05-30,51.8865294,4.6310244,1,ahn2_5_38cn1.tif
3325.0,333.0,429.0,2016-05-30,52.1115932,4.6700524,1,ahn2_5_31cn2.tif
3160.0,334.0,432.0,2016-05-30,52.0848959,4.6771482,1,ahn2_5_31cz2.tif
2664.0,335.0,422.0,2016-05-30,52.1723697,4.713955,1,ahn2_5_31az2.tif
3862.0,335.0,496.0,2016-05-30,51.5351338,4.6260537,1,ahn2_5_50an1.tif
2516.0,337.0,436.0,2016-05-30,52.0485877,4.722625,1,ahn2_5_31cz2.tif
3888.0,338.0,431.0,2016-05-30,52.0885533,4.7426924,1,ahn2_5_31dz1.tif
3195.0,338.0,432.0,2016-05-30,52.082345,4.7448097,1,ahn2_5_31dz1.tif
2993.0,338.0,433.0,2016-05-30,52.0797289,4.7414336,1,ahn2_5_31dz1.tif
4567.0,339.0,503.0,2016-05-30,51.4734358,4.666078,1,ahn2_5_50cn1.tif
5243.0,340.0,424.0,2016-05-30,52.1530518,4.7815213,1,ahn2_5_31bz1.tif
908.0,344.0,399.0,2016-05-30,52.365304,4.8641016,1,ahn2_5_25dn2.tif
